job_url,site,title,company,location,job_type,date_posted,interval,min_amount,max_amount,currency,is_remote,num_urgent_words,benefits,emails,description
https://www.linkedin.com/jobs/view/3706560832,linkedin,User Interface/User Experience Designer (Entry level),Noblis,"Washington, DC",fulltime,2023-09-13,,,,,,0.0,Actively Hiring,employee-relations@noblis.org,"ResponsibilitiesAs a User Interface/User Experience Designer at Noblis you will be part of our telecommunications tool suite software development team supporting our federal government client. As part of the software development team, you will be assisting all components of Suite to include telecommunication ordering, inventory management tracking, funding and budgeting tracking, and contract transition planning with your effective user experience design. You will help the team implement mission essential software projects in a collaborative, creative, and efficient manner.As a User Experience Designer, You Will Create product personas through user research and data Define efficient UX interaction models and define their success Utilize graphic design skills to create wireframes and prototypes Communicate design ideas via prototypes supported by objective analyses to facilitate decision-making Develop presentations and reports conveying complex information Conduct User Experience Testing and suggest recommendations to improve existing web and mobile applications and to create new ones Innovate using UI/UX tools (Adobe XD or similar) as well as lean and agile methodologies and tools (e.g., JIRA, Confluence, HipChat) Interface directly with our TEMT clients Provide technical direction and quality reviews to team members in the creation of client deliverables Work with Senior Leadership to drive account growth Requirements Qualifications Minimum of a Bachelor's degree or equivalent experience (Design, Computer Science, Communications, Business). 0-2 years of professional experience Knowlege of user experience Design. Experience with task leadership and research Ability to thrive in an ever changing, technology-based consulting environment Ability to translate technical requirements into business solutions including experience analyzing current state quantitative and qualitative data, summarizing findings, developing conclusions, and making strategic recommendations Demonstrated leadership experience and ability to adapt, with willingness to readily take ownership of tasks and problems, which often extend beyond initial scope of responsibility Excellent interpersonal and communication skills (verbal and written) Initiative to actively seek new knowledge and improve skills Proficiency in the use of Microsoft Word, PowerPoint, Excel, Strong oral and written communication skills and the ability to present a polished and professional image to clients Experience leading client briefings and review sessions Proficiency with UX tools (e.g., Adobe Experience Design or Balsamiq Mockups) Desired Qualifications Knowledge of HTML/CSS; JavaScript is a plus Agile Certifications, PMI Certifications or Lean Six Sigma Black Belt Experience working in a Telecommunications Environment is a plus Experience designing executive dashboards is a plus Preferred Human Computer Interaction (HCI) Certification Proficiency in all Adobe Suite Tools Advanced experience with technical editing and conducting research Americans with Disabilities Act (ADA) Standards for Accessible Design Certification Client Engagement Learn about and support Noblis’ client engagement, corporate values, and corporate strategic priorities, including providing input to proposal writers. Build a productive relationship with your client and understand their structure and goals. Participate in the proposal process by providing input to proposal writers.Overview At Noblis we recognize and reward your contributions, provide you with growth opportunities, and support your total well-being. Our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, and work-life programs. Our award programs acknowledge employees for exceptional performance and superior demonstration of our service standards. Full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in our benefit programs. Other offerings may be provided for employees not within this category. We encourage you to learn more about our total benefits by visiting the Benefits page on our Careers site. Salary at Noblis is determined by various factors, including but not limited to, the combination of education, certifications, knowledge, skills, competencies, and experience, internal and external equity, location, and clearance level, as well as contract-specific affordability and organizational requirements and applicable employment laws. The projected compensation range for this position is provided within the posting and are based on full time status. Part time staff receive a prorated salary based on regularly scheduled hours. The estimated minimum and maximum displayed represents the broadest range for this position (inclusive of high geographic and high clearance requirements), and is just one component of Noblis’ total compensation package for employees. Noblis and our wholly owned subsidiaries, Noblis ESI , and Noblis MSD tackle the nation's toughest problems and apply advanced solutions to our clients' most critical missions. We bring the best of scientific thought, management, and engineering expertise together in an environment of independence and objectivity to deliver enduring impact on federal missions. Noblis works with a wide range of government clients in the defense, intelligence and federal civil sectors. Learn more at Noblis -About Us Why work at a Noblis company? Our employees find greater meaning in their work and balance the other things in life that matter to them. Our people are our greatest asset. They are exceptionally skilled, knowledgeable, team-oriented, and mission-driven individuals who want to do work that matters and benefits the public. Noblis has won numerous workplace awards . Noblis maintains a drug-free workplace.Noblis is an Equal Opportunity Employer. Employment decisions are made without regard to race (as well as because of or on the basis of traits historically associated with race, including hair texture, hair type, and protective hairstyles such as braids, locks, and twists), color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, pregnancy, childbirth, lactation and related medical conditions, genetic factors, military/veteran status, or other characteristics protected by law.Noblis is committed to the full inclusion of all qualified individuals. As part of this commitment, Noblis will ensure that persons with disabilities are provided reasonable accommodations. If reasonable accommodation is needed to participate in the job application or interview process, to perform essential job functions, and/or to receive other benefits and privileges of employment, please contact employee-relations@noblis.org ."
https://www.linkedin.com/jobs/view/3708513048,linkedin,UI/UX Designer (internship),MindPal,"Worcester, MA",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3621708108,linkedin,"UX Designer - Bothell, WA",Intellectt Inc,"Bothell, WA",fulltime,2023-05-31,,,,,,0.0,Actively Hiring,,"Relevant professional experience with apparent leadership potential.Demonstrable design or design research experience with good fit to Philips Design mission, vision and portfolio scope.Initiates and executes own analysis and research to gain deeper insights as input for solution creationApplies creative expertise on higher complexity project or program level with a high level of content specialismIndependently scopes and leads larger projects with higher complexity, able to influence direct environment to create enabling conditions for successActively drives effective collaboration through co- create approaches between Design and business stakeholdersLeads multi-disciplinary or cross-functional project teamsExperience with Figma, Sketch and other design / prototyping tools, being flexible in adapting towards new tools and way of workingFluent in English, both written and verbalWillingness and ability to travel to customers globally.Industry Experience: Medical / Aerospace / Automotive (Mandatory)"
https://www.linkedin.com/jobs/view/3708512037,linkedin,UI/UX Designer (internship),MindPal,"Indianapolis, IN",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3716012100,linkedin,UI/UX Designer- Remote,PSRTEK,"New York, NY",fulltime,2023-09-13,,,,,,0.0,Actively Hiring,,"Role: UI/UX DesignerRequired: Salesforce Health Cloud, Business Intelligence using Tableau or any other tool.8+ years of experience Developing Web Application UI for Cloud Provider Portals or large scale web application8+ years of Agile delivery experience and proven work experience as a UI/UX DesignerKnowledge of wireframe tools (e.g. Wireframe.cc and InVision)Create wireframes, prototypes, and high-fidelity mock-ups Illustrating design ideas using storyboards, process flows and sitemapsDesigning graphic user interface elements, like menus, tabs and widgetsResponsibilitiesGathering user requirements, designing graphic elements and building navigation components8 + years of experience with modern development tools and front-end stacks, such as Figma, Git, Grunt, Less, Require, or their equivalentsDeep understanding and interest in design principles, typography, and white space8 or more projects with Demonstrate knowledge and application of Human Factors, Cognitive Science and/or Human-Computer-InteractionAble to organize and document detailed design and functional requirementsPSRTEK is a reputed technology recruitment and IT staffing brand with a global footprint and an admired client base. As an ideas and innovation powerhouse with a culture of excellence, we bring remarkable expertise and deliver powerfully transformative results."
https://www.linkedin.com/jobs/view/3737143446,linkedin,Jr. UI/UX Designer,Elements Connect,"Lehi, UT",,2023-10-10,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3722207618,linkedin,Creative / UI Designer,TrustEngine,,fulltime,2023-09-14,,,,,,0.0,,,"About TrustEngine:Millions of people are looking to improve their lives through home ownership and smart usage of lending products like mortgages - but the whole process is confusing, opaque and reduced down to choosing the lowest rate and monthly payment. Meanwhile, most lenders aren’t helping their existing or potential borrowers through education and guidance the way they should.We are changing this relationship! Hundreds of leading lenders rely on award-winning technologies from TrustEngine to build lasting borrower relationships that maximize lifetime customer value for the lender and empower the borrower. We are reimagining the lending and financial space by connecting borrowers with the right loan at the right time. Our team is always on the lookout for passionate and hardworking members who can help take us to the next level in helping borrowers achieve their goals.About the Role:We’re looking for a designer that loves the message and the experience as much as the aesthetic. So many jobs out there are looking for UX/UI designers and while knowledge of both of those is important, this role is about designing advertising creatives and UI in smart ways that allow them to scale while working with the product, marketing, and sales teams to highlight our unique benefits through top tier visuals.The first major project we’re looking to tackle is a library of borrower experiences through advertising creatives that express the benefits that they can receive from purchasing a new home or refinancing their current home…or even, in some cases, waiting until a better time. Your expertise will also be used to guide our product teams towards the best user experiences.We are looking for an experienced, entrepreneurial, hands-on designer who loves to test and iterate on designs using both user tests and A/B testing to continuously improve the messaging and experience. You’ll be a solo designer, but you’ll be surrounded by a team that is passionate about delivering great experiences and continuously reaching new levels of learning and quality. In addition, you’ll be reporting to the VP of Product, who has a background in design and running creative teams.We work fast and agile, so flexibility and incrementality is a key mindset for this role. Move fast, be imperfect, but be honest about the imperfection as we get better. Your designs will be used to communicate the value our business delivers and you’ll continuously have a chance to one-up yourself.Responsibilities:Ability to create processes that make design scalable and repeatable once we identify the right path, including prototypes, asset libraries, and specifications for repeatabilityEvolve our design system to support advertising creatives for our customers and the borrowers they serveConnecting dots with data to create better experiences that inspire our users to interactPartner with product, engineering, and omni-channel to identify user needs, prioritize work, then set and achieve goalsBring new ideas to the table that could stretch the thinking of the rest of the teamExcited to solve hard problems and the ability to push through when inspiration is out of reach RequirementsA portfolio that shows off your product design and your iterative approach Master of design and prototyping tools, specifically Figma, though Sketch or Adobe XD can translateDeep understanding of user-centered design, information architecture, and interaction designA passion for using design to create results and questioning why, when the results don’t align with the hypothesis - then creating new design to test those new assumptionsA strong passion for and extensive experience in investigating and answering hard business questions with dataHTML, CSS, and Javascript experience a big plusThe role would benefit in experience from working in creative services, the mortgage industry, or on a SaaS product, but is not a requirementA degree or equivalent experience in HCD, HCI, service design, or experience designBenefitsOur benefits include but are not limited to the following: 100% company paid medical; company matching 401(k), paid maternity and paternity leave, unlimited FTO package, ongoing professional development and certification opportunities, competitive salary, special employee discounts and health and wellness perks."
https://www.linkedin.com/jobs/view/3708511234,linkedin,UI/UX Designer (internship),MindPal,"Houston, TX",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3708507739,linkedin,UI/UX Designer (internship),MindPal,"Provo, UT",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3708506837,linkedin,UI/UX Designer (internship),MindPal,"Greensboro, NC",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3695400559,linkedin,UX Designer,Platform Venture Studio,"Charleston, SC",fulltime,2023-08-24,,,,,,0.0,,,"In the last 50 years, home sizes in the US have nearly doubled, yet the housing supply is growing at half the pace that it was 50 years ago. This has caused housing prices and rent to skyrocket. At the same time, isolation is now considered America’s most significant health risk.CoLife aims to solve both by making coliving safe, easy, and affordable. We match homeowners with live-in renters based on mutual values and interests. CoLife enables homeowners to offer renters a home on average 50-60% lower than the market rate and helps solve isolation by bringing people together.CoLife has recently closed its pre-seed round and joined a San Francisco-based venture studio founded by an ex-Sequoia partner who has invested in six unicorns and is led by one of the founders of one of those unicorns, in addition to Alpaca VC (Sandbox, Classpass, Compass) and Social Leverage VC (Robinhood, Wag, Airtable).As a rapidly growing startup, we prioritize a user-centric approach and believe a strong UX is fundamental to our success. Join us in shaping the future of housing and human connection and make an impact from day one.ResponsibilitiesUser-Centric Design: Lead the ideation, creation, and iteration of intuitive user interfaces, ensuring that the user remains at the heart of all design decisions. Collaborate & Innovate: Engage closely with our founder, CTO, and multidisciplinary team, from marketing to engineering, to create seamless and engaging user experiencesRapid Prototyping: Quickly conceptualize and prototype new ideas, leveraging iterative design techniques to validate and refine conceptsFeedback Ecosystem: Be open to giving and receiving feedback, fostering a culture of continuous collaboration and refinement in a fast-paced startup environmentScrappy & Agile: Flexibility in design approaches, staying responsive to user feedback and business needs in a constantly evolving startup landscapeUser Research: Facilitate and analyze user testing sessions, translating insights into actionable design improvements within a systemChampion Design: Advocate for best UX practices within the team, ensuring that user-centricity is a staple in our product development processAbout YouBachelor's degree in UX Design, Interaction Design, Graphic Design, HCI, or related field, or equivalent experience4+ years of professional UX design experience, preferably in startup environmentsA compelling portfolio that demonstrates a balance of creativity and user-centric designProficiency with design and prototyping tools like Figma, Adobe XD, Sketch, etcStrong communication skills, with the ability to effectively convey design visions and rationalesUses data to inform and measure the impact of design solutionsEnjoys a dynamic, fast-paced startup settingYou have conducted user research studies with diverse populations and can demonstrate how and when to apply them during the product development processHelp define metrics and solutions that improve product performanceExperience designing for marketplaces and systems is a plusBenefits & PerksCompetitive equity optionsOpportunity to shape a product from the ground upCollaborative, transparent, and fun-loving company cultureFlexible work arrangements"
https://www.linkedin.com/jobs/view/3708511259,linkedin,UI/UX Designer (internship),MindPal,"Davenport, IA",internship,2023-08-31,,,,,,0.0,Be an early applicant,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3708510297,linkedin,UI/UX Designer (internship),MindPal,"Cincinnati, OH",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3708509756,linkedin,UI/UX Designer (internship),MindPal,"Cedar Rapids, IA",internship,2023-08-31,,,,,,0.0,Be an early applicant,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3708508669,linkedin,UI/UX Designer (internship),MindPal,"Columbus, OH",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3719615655,linkedin,UI/UX Designer,Pierce,"New York, United States",fulltime,2023-09-18,,,,,,0.0,,,"Pierce Technology Corp, a leading software development company, is seeking a highly skilled and creative UI/UX Designer to join our team. As a UI/UX Designer, you will be responsible for designing user interfaces and experiences for various software applications. The ideal candidate should have a strong grasp of layout design, typography, color theory, user experience, and be able to work in a fast-paced environment.ResponsibilitiesCreate wireframes, mockups, and prototypes to effectively communicate design ideasDesign and develop user interfaces for various software applications, including desktop, web, and mobile applicationsCollaborate with product managers and developers to create intuitive, user-friendly interfacesConduct user research to understand user needs and behaviors, and integrate user feedback into design decisionsCreate design guidelines and style guides, and adhere to branding standardsCommunicate with stakeholders to understand project requirements, timelines, and prioritiesStay up-to-date with design trends and emerging technologiesRequirementsBachelor's degree in graphic design, interactive design, or a related fieldAt least 3 years of experience as a UI/UX DesignerProficient in industry-standard design and prototyping tools (e.g. Sketch, Figma, InVision, Adobe Creative Suite)Proficient in HTML, CSS, and JavaScriptStrong communication and collaboration skillsAbility to work independently and in a team-oriented environmentStrong problem-solving skills and attention to detail"
https://www.linkedin.com/jobs/view/3708510324,linkedin,UI/UX Designer (internship),MindPal,"Miami, FL",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3708509585,linkedin,UI/UX Designer (internship),MindPal,"San Jose, CA",,2023-08-31,,,,,,,,,
https://www.linkedin.com/jobs/view/3738564947,linkedin,UX/UI Designer,Austin Capital Bank,"Austin, TX",,2023-10-13,,,,,,,,,
https://www.linkedin.com/jobs/view/3724763425,linkedin,UX Intern,Second Dinner,"Irvine, CA",fulltime,2023-09-20,,,,,,0.0,,,"Who We AreSecond Dinner is an award-winning independent game development studio that is here to make the most fun games in the world. Not super fun games. Not SUPER DUPER fun games. We mean the MOST fun games. In fact, our game MARVEL SNAP has earned multiple Mobile Game of the Year Awards (Game Awards, DICE), Best Strategy Game (IGN), and the Apple Design Award for Innovation!Second Dinner is a remote-first studio, so while we are headquartered in Irvine, California, most of our team is fully remote across the United States. We want the most talented teammates wherever they call home. A diverse team with varied perspectives makes us a better company and will help us make better games. If you can bring something new to the table and expand our point of view, that's a huge upside.About The InternshipAs a member of the Second Dinner internship class, your contribution will play a pivotal role in shaping our internship experience as we enter our second year, ensuring its continued success for years to come! While we're still finalizing the specific dates, we are aiming for the internship duration to be approximately 12 to 13 weeks. This role will be fully remote, but if you are local to HQ, there will be opportunities for you to work from the office.Our UX TeamYou will be working on MARVEL SNAP with the UX team. Our team works closely with concept art, game design, production management, tech art, and feature engineers in order to create a holistic experience for our players. We aim for intuitive gameplay and non-obtrusive UX. Our team loves new ideas and working together to problem solve. We want you to be a part of making MARVEL SNAP even better through cohesive and clear UX!Your Role:The goal of this role is to create a space where you feel encouraged to ask questions and learn about UX while gaining hands-on experience. We want you to be exposed to the various problems that our UX team tackles daily and assist in solving them. In this internship, you’ll own and assist in creating UX wireframes and documentation that will be used in the game. There will be opportunities to create prototypes in tools such as Figma or Protopie. You’ll interact with the entire team and gain understanding of what a live game pipeline looks like.What You’ll Do:Gain hands-on experience supporting and developing a live mobile gameCollaborate with the UX, Game Design, and Product teams on ideas and improvements for the gameContribute to UX by creating wireframes, UX documentation, and prototypesCommunicate your design ideas to the team as well as priorities/updates through meetings, documentation, and Slack What You’ll Need:Passion for user experience designExcellent communication skillsDesire to learn and growExcitement to try new things, take on challenges, and learn from mistakes in a safe spaceExperience creating UX wireframes and documentationExperience working with design toolsNice to Have, But Not Necessary:Experience working with Figma, Protopie, and/or UnityExperience on a game team, or working on a gameRequirements:Currently enrolled at a university or college and returning there after this internshipEligible to work in the United StatesCompensation: $30.00/HRWe are an equal opportunity employer that places high value on diversity and inclusion. We do not discriminate on the basis of race, color, ancestry, national origin, religion, age, disability status, sex (including pregnancy), gender, gender identity, gender expression, sexual orientation, medical condition, genetic information, marital status, military status, or veteran status.You must be eligible to work in the United States to be considered for this position."
https://www.linkedin.com/jobs/view/3708506837,linkedin,UI/UX Designer (internship),MindPal,"Greensboro, NC",,2023-08-31,,,,,,,,,
https://www.linkedin.com/jobs/view/3708512194,linkedin,UI/UX Designer (internship),MindPal,"Raleigh, NC",internship,2023-08-31,,,,,,0.0,,,"We are looking for a UI/UX Designer (internship)The candidate for the UX/UI designer internship will be responsible for designing user interfaces for various mobile applications and websites, creating prototypes, conducting user testing, and analyzing data obtained from tests.They will have the opportunity to gain valuable experience in design and improve their skills using graphic design and prototyping tools.By working with a team, they will have the chance to see what it's like to work in the UX/UI design industry and learn best practices applied in this field.Details We are looking for someone interested in interning in the UX/UI design department The internship will last for a period of 3 months Required skills include proficiency in graphic design tools and basic prototyping tools The candidate should have a high-quality portfolio that showcases projects in the field of UX/UI design Experience in designing mobile applications and websites will be an additional advantage The intern will participate in designing user interfaces, creating prototypes, conducting user testing, and analyzing data We offer compensation and the opportunity to gain valuable experience in a dynamic team Interested individuals are requested to submit their CV and portfolio (if exist)"
https://www.linkedin.com/jobs/view/3708509607,linkedin,UI/UX Designer (internship),MindPal,"Augusta, GA",,2023-08-31,,,,,,,Be an early applicant,,
https://www.linkedin.com/jobs/view/3726787374,linkedin,Visual Designer,Likemind,"Newport Beach, CA",fulltime,2023-09-05,,,,,,0.0,,,"About Pardon VenturesPardon Ventures is a venture studio creating brands that transform how people see the world. As a team of creative entrepreneurs, we develop and launch ventures that foster community, encourage new ways of thinking, and create the context for positive change to occur. Our original ventures include a digital travel magazine, a positive news publication, and a collection of media brands that spark wonder and curiosity, all of which are enjoyed by millions of readers every day.About The RoleAs Visual Designer, you will work within the Atelier to help conceptualize and develop our early stage ideas, brands and products. You will be part of a team bringing creative visions to life, developing concepts for new and exciting branding projects. You will also be tasked with producing deliverables in a variety of formats to further refine what the brands can offer on different platforms. Our goal is to develop brands with outstanding aesthetics that are easy to understand and engageable for our audience.Our ideal candidate has the ability to design for a variety of audiences and can transform abstract concepts into impeccably crafted visuals that communicate clearly. They have a clear understanding of design trends and look to always push the boundaries of what's possible.AccountabilitiesBrand Development: From the exploration of different visual directions to the development of comprehensive brand guidelines. This role will collaborate with Creative Services team members along with other stakeholders to ensure our new brands fulfill all our goals. Email Design: Email is key to all the brands we develop. This role will use the brand guidelines and visual assets produced along with a keen understanding of email development limitations to create attractive, engaging, and intuitive emails for every brandManagement: You are capable of evaluating design deliverables and overall performance. You will deliver feedback where needed and encourage team members throughout the duration of a project. Documentation of Design StandardsWorking with the team to ensure the documents we provide the brand’s operating team are clear and actionableBrand Ideation: All members of Creative Services play a role in the ideation process and are encouraged to seek out inspiration to help advance the types of brands we build. QualificationsA distinctive portfolio of work that demonstrates a fearless and fresh eye for design, introducing something unseen and unknown to the world3+ years of experience designing new brands and emailExperience in developing design systems, actively looking for ways to substantially improve design practices and scalability Established a creative process that helps you know when to explore broadly, quickly but also when to sweat the detailsGreat communication skills that will allow you to be clear about all design principles, frameworks, and design directions to all key stakeholders Appreciation for giving and receiving honest, thoughtful feedbackAbility to conceptualize across a broad range of aesthetics and styles, and visualize in new dimensionsA deep understanding of design elements, color, and composition, as well as sensitivity to aesthetic and seasonal trendsStart-up experience and “whatever it takes” attitude is strongly preferred. An understanding of what content engages the largest audience on different platforms (i.e. social media feeds, email, mobile vs. desktop, etc.)A proactive and collaborative low-ego work style; you love working with people and people love working with youA detail-oriented mindsetThe pay for this role has a salary range of $60,000 to $80,000. The actual salary offer will carefully consider a wide range of factors, including your skills, qualifications and experience.This position will be based in Newport Beach’s Cannery Village, the Southern California hub of Pardon’s artistic endeavors and business ventures.Our CommitmentWe aim to provide equal opportunity for all. We are firm believers in the strength of diversity and aim to build teams of individuals that offer unique perspectives, come from different backgrounds, and challenge each other to be better every day!"
